이름,표준산업분류명,행정동명,지번주소,도로명주소,경도,위도
족다귀,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 551-32,부산광역시 동래구 명륜로129번다길 16,129.0794878,35.20587621
메이드인 코리아,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 551-33,부산광역시 동래구 명륜로129번다길 12-1,129.0796088,35.20588315
이모카세,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 551-4,부산광역시 동래구 명륜로129번다길 34-1,129.0794468,35.20685016
한우장터,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 551-5,부산광역시 동래구 명륜로139번길 44-13,129.0795559,35.20682125
불난불족,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 551-6,부산광역시 동래구 명륜로139번길 42-11,129.0796981,35.20680079
숯불치킨이닭,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 551-6,부산광역시 동래구 명륜로139번길 42-11,129.0796981,35.20680079
만벽서화,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 551-7,부산광역시 동래구 명륜로139번길 42-9,129.0796731,35.20668407
그집뱃살,한식 해산물 요리 전문점,명륜동,부산광역시 동래구 명륜동 551-8,부산광역시 동래구 명륜로139번길 44-9,129.0795309,35.20670453
군자대한곱창 동래점,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 553-12,부산광역시 동래구 명륜로129번가길 7,129.0807963,35.2055203
쭈꾸미국민삼겹,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 553-12,부산광역시 동래구 명륜로129번가길 7,129.0807963,35.2055203
조선화로집 동래점,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 553-12,부산광역시 동래구 명륜로129번길 28-7,129.0805343,35.20557887
제일횟집,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 553-12,부산광역시 동래구 명륜로129번길 30,129.0805512,35.20538033
육대빵 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 553-12,부산광역시 동래구 명륜로129번길 28-7,129.0805343,35.20557887
군자대한곱창 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 553-12,부산광역시 동래구 명륜로129번가길 7,129.0807963,35.2055203
밀보스79,피자; 햄버거; 샌드위치 및 유사 음식점업,명륜동,부산광역시 동래구 명륜동 553-16,부산광역시 동래구 명륜로129번나길 11,129.0802764,35.20579958
오전집,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 553-20,부산광역시 동래구 충렬대로181번길 46,129.0801335,35.20579302
신세계,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 553-21,부산광역시 동래구 충렬대로181번길 42,129.0801621,35.20562132
대패1900 동래점,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 553-23,부산광역시 동래구 충렬대로181번길 38,129.0801133,35.20543291
그숲 동래점,서양식 음식점업,명륜동,부산광역시 동래구 명륜동 553-24,부산광역시 동래구 명륜로129번나길 3,129.0802674,35.20544829
월하주방,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 553-24,부산광역시 동래구 명륜로129번나길 3,129.0802674,35.20544829
철인7호,치킨 전문점,명륜동,부산광역시 동래구 명륜동 553-37,부산광역시 동래구 충렬대로181번길 61,129.0798094,35.2064294
꾸석지돌판한우동래 직영점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 553-37,부산광역시 동래구 충렬대로181번길 61,129.0798094,35.2064294
세광양대창부산 동래점,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 553-40,부산광역시 동래구 명륜로139번길 35,129.0801098,35.20615389
하얀집 오징어,한식 해산물 요리 전문점,명륜동,부산광역시 동래구 명륜동 553-41,부산광역시 동래구 충렬대로181번길 52,129.080118,35.20604561
참치가게,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 553-43,부산광역시 동래구 충렬대로181번길 53,129.0798786,35.20613083
이자카야우규 동래점,일식 음식점업,명륜동,부산광역시 동래구 명륜동 553-43,부산광역시 동래구 충렬대로181번길 53,129.0798786,35.20613083
초량화성갈비,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 553-5,부산광역시 동래구 명륜로129번길 20,129.0812782,35.20547597
바른국수,한식 면 요리 전문점,명륜동,부산광역시 동래구 명륜동 553-5,부산광역시 동래구 명륜로129번길 20,129.0812782,35.20547597
진심회담,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 553-5,부산광역시 동래구 명륜로129번길 20,129.0812782,35.20547597
림스치킨,치킨 전문점,명륜동,부산광역시 동래구 명륜동 553-6,부산광역시 동래구 명륜로129번길 12-8,129.0815682,35.20565121
밀회관 동래점,서양식 음식점업,명륜동,부산광역시 동래구 명륜동 553-62,부산광역시 동래구 명륜로139번길 35,129.0801098,35.20615389
야끼야끼,일식 음식점업,명륜동,부산광역시 동래구 명륜동 553-66,부산광역시 동래구 충렬대로181번길 48,129.0801134,35.20586546
일동실비 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 553-66,부산광역시 동래구 충렬대로181번길 48,129.0801134,35.20586546
김금자숯불갈비 동래 직영점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 554-10,부산광역시 동래구 충렬대로181번길 60,129.0800844,35.20645171
그양양꼬치,중식 음식점업,명륜동,부산광역시 동래구 명륜동 554-15,부산광역시 동래구 명륜로129번나길 17,129.0803029,35.20597935
하남돼지집,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 554-18,부산광역시 동래구 명륜로129번나길 15,129.0802462,35.20590824
83해치 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 554-6,부산광역시 동래구 명륜로129번나길 28,129.0804148,35.20649109
모토이시 동래점,일식 음식점업,명륜동,부산광역시 동래구 명륜동 555-10,부산광역시 동래구 충렬대로181번길 65,129.0798391,35.20673528
봉봉숯불생고기,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 555-2,부산광역시 동래구 충렬대로181번길 64,129.0800351,35.20666883
청춘삼겹,한식 해산물 요리 전문점,명륜동,부산광역시 동래구 명륜동 555-4,부산광역시 동래구 충렬대로181번길 63,129.0798242,35.20658234
고기굽는남자,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 557-10,부산광역시 동래구 명륜로139번길 25-6,129.0806018,35.20607334
동래옥탑,서양식 음식점업,명륜동,부산광역시 동래구 명륜동 557-12,부산광역시 동래구 명륜로129번가길 15,129.0806754,35.20594592
생마차,일식 음식점업,명륜동,부산광역시 동래구 명륜동 557-6,부산광역시 동래구 명륜로139번길 23,129.0807685,35.20615158
술취한문어,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 557-7,부산광역시 동래구 명륜로139번길 25,129.0806045,35.20618144
육회의전당 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 557-7,부산광역시 동래구 명륜로139번길 25,129.0806045,35.20618144
제주명란돼지1,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 557-9,부산광역시 동래구 명륜로129번나길 18,129.0804589,35.20606679
다깡 동래점,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 558-13,부산광역시 동래구 명륜로129번가길 14,129.0809703,35.20588678
동래양꼬치,중식 음식점업,명륜동,부산광역시 동래구 명륜동 558-9,부산광역시 동래구 명륜로129번가길 20,129.0809674,35.20620223
진이자카야,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 559-10,부산광역시 동래구 명륜로129번가길 6-15,129.081386,35.20582556
쭈닭,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 559-12,부산광역시 동래구 명륜로129번가길 6-13,129.0812511,35.20570172
조선칼국수통막걸리,한식 면 요리 전문점,명륜동,부산광역시 동래구 명륜동 559-13,부산광역시 동래구 명륜로129번가길 6-5,129.0810512,35.20561504
미식가의연어 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 559-18,부산광역시 동래구 명륜로129번가길 12-3,129.0811256,35.20594719
더83비프,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 559-19,부산광역시 동래구 명륜로129번가길 6-7,129.0810094,35.20569686
태영생막창 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 559-24,부산광역시 동래구 명륜로139번길 13-9,129.0814224,35.20596011
몽萌중식주점,중식 음식점업,명륜동,부산광역시 동래구 명륜동 559-26,부산광역시 동래구 명륜로139번길 13-8,129.0812344,35.20590927
좋아중식당,중식 음식점업,명륜동,부산광역시 동래구 명륜동 559-30,부산광역시 동래구 명륜로129번가길 12,129.0810339,35.20579557
우향,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 559-5,부산광역시 동래구 명륜로 137-3,129.0816933,35.20582028
맘스터치동래메가점,치킨 전문점,명륜동,부산광역시 동래구 명륜동 560-6,부산광역시 동래구 명륜로129번길 2,129.0819834,35.20557198
삼사오 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 561-23,부산광역시 동래구 명륜로139번길 13-4,129.0811972,35.20617125
글램,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 564-12,부산광역시 동래구 명륜로 141,129.0818861,35.20649282
금빛코다리 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 564-15,부산광역시 동래구 명륜로 139,129.081911,35.20617699
삼다진족,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 564-15,부산광역시 동래구 명륜로 139,129.081911,35.20617699
두끼부산 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 564-29,부산광역시 동래구 명륜로 144,129.0822728,35.2065853
산성식육점,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 564-9,부산광역시 동래구 명륜로 145,129.0818496,35.20678182
동래이층,서양식 음식점업,명륜동,부산광역시 동래구 명륜동 564-9,부산광역시 동래구 명륜로 145,129.0818496,35.20678182
동래블루스,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 564-9,부산광역시 동래구 명륜로 145,129.0818601,35.20676362
상무초밥부산 동래점,일식 음식점업,명륜동,부산광역시 동래구 명륜동 568-6,부산광역시 동래구 명륜로 138,129.0823566,35.20599811
유명진의육미정담,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 568-6,부산광역시 동래구 명륜로 138,129.0823566,35.20599811
상구네돼지구이 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 569-1,부산광역시 동래구 명륜로 134,129.0824917,35.2056984
석암생소금구이부산 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 569-1,부산광역시 동래구 명륜로 134,129.0824917,35.2056984
더바른식당 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 569-1,부산광역시 동래구 명륜로 134,129.0824917,35.2056984
더바른식당 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 569-1,부산광역시 동래구 명륜로 134,129.0824917,35.2056984
샤브향 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 569-10,부산광역시 동래구 명륜로 130-1,129.0823988,35.20550175
꽃돼지식당,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 569-12,부산광역시 동래구 명륜로 130-3,129.0825838,35.20543549
조마루감자탕식당,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 569-15,부산광역시 동래구 명륜로 130-1,129.0823988,35.20550175
이에이치팔,일식 음식점업,명륜동,부산광역시 동래구 명륜동 569-5,부산광역시 동래구 명륜로 133,129.0820085,35.2056977
이에이치팔,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 569-5,부산광역시 동래구 명륜로 133,129.0820085,35.2056977
영남식육식당 동래점,한식 육류 요리 전문점,명륜동,부산광역시 동래구 명륜동 570,부산광역시 동래구 명륜로112번가길 51,129.0829455,35.20584379
아재빈대떡,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 584-1,부산광역시 동래구 충렬대로237번길 132,129.0828609,35.2068275
요거트퍼플 동래점,한식 일반 음식점업,명륜동,부산광역시 동래구 명륜동 604,부산광역시 동래구 동래로 94-5,129.0826636,35.20727246
