이름,지번주소,도로명주소,요일,휴무일,휴무 간격,여는시간,닫는시간,라스트오더,휴무여부,비고
케이컬렉션,부산광역시 수영구 남천동 20-36,부산광역시 수영구 수영로408번길 32,1,,,,,,,
케이컬렉션,부산광역시 수영구 남천동 20-36,부산광역시 수영구 수영로408번길 32,2,,,,,,,
케이컬렉션,부산광역시 수영구 남천동 20-36,부산광역시 수영구 수영로408번길 32,3,,,,,,,
케이컬렉션,부산광역시 수영구 남천동 20-36,부산광역시 수영구 수영로408번길 32,4,,,,,,,
케이컬렉션,부산광역시 수영구 남천동 20-36,부산광역시 수영구 수영로408번길 32,5,,,,,,,
케이컬렉션,부산광역시 수영구 남천동 20-36,부산광역시 수영구 수영로408번길 32,6,,,,,,,
케이케이파트너스,부산광역시 부산진구 전포동 680-5,부산광역시 부산진구 서전로38번길 39,0,,,,,,,
케이케이파트너스,부산광역시 부산진구 전포동 680-5,부산광역시 부산진구 서전로38번길 39,1,,,,,,,
케이케이파트너스,부산광역시 부산진구 전포동 680-5,부산광역시 부산진구 서전로38번길 39,2,,,,,,,
케이케이파트너스,부산광역시 부산진구 전포동 680-5,부산광역시 부산진구 서전로38번길 39,3,,,,,,,
케이케이파트너스,부산광역시 부산진구 전포동 680-5,부산광역시 부산진구 서전로38번길 39,4,,,,,,,
케이케이파트너스,부산광역시 부산진구 전포동 680-5,부산광역시 부산진구 서전로38번길 39,5,,,,,,,
케이케이파트너스,부산광역시 부산진구 전포동 680-5,부산광역시 부산진구 서전로38번길 39,6,,,,,,,
케이푸드앤커피만 3호점,부산광역시 강서구 명지동 1346,부산광역시 강서구 영강길81번길 24,0,,,,,,,
케이푸드앤커피만 3호점,부산광역시 강서구 명지동 1346,부산광역시 강서구 영강길81번길 24,1,,,,,,,
케이푸드앤커피만 3호점,부산광역시 강서구 명지동 1346,부산광역시 강서구 영강길81번길 24,2,,,,,,,
케이푸드앤커피만 3호점,부산광역시 강서구 명지동 1346,부산광역시 강서구 영강길81번길 24,3,,,,,,,
케이푸드앤커피만 3호점,부산광역시 강서구 명지동 1346,부산광역시 강서구 영강길81번길 24,4,,,,,,,
케이푸드앤커피만 3호점,부산광역시 강서구 명지동 1346,부산광역시 강서구 영강길81번길 24,5,,,,,,,
케이푸드앤커피만 3호점,부산광역시 강서구 명지동 1346,부산광역시 강서구 영강길81번길 24,6,,,,,,,
코끼리찻집,부산광역시 사하구 다대동 1582-13,부산광역시 사하구 다송로72번길 39,0,,,,,,,
코끼리찻집,부산광역시 사하구 다대동 1582-13,부산광역시 사하구 다송로72번길 39,1,,,,,,,
코끼리찻집,부산광역시 사하구 다대동 1582-13,부산광역시 사하구 다송로72번길 39,2,,,,,,,
코끼리찻집,부산광역시 사하구 다대동 1582-13,부산광역시 사하구 다송로72번길 39,3,,,,,,,
코끼리찻집,부산광역시 사하구 다대동 1582-13,부산광역시 사하구 다송로72번길 39,4,,,,,,,
코끼리찻집,부산광역시 사하구 다대동 1582-13,부산광역시 사하구 다송로72번길 39,5,,,,,,,
코끼리찻집,부산광역시 사하구 다대동 1582-13,부산광역시 사하구 다송로72번길 39,6,,,,,,,
코끼리함박&벌크커피,부산광역시 연제구 연산동 1505-28,부산광역시 연제구 거제천로 94,0,,,,,,,
코끼리함박&벌크커피,부산광역시 연제구 연산동 1505-28,부산광역시 연제구 거제천로 94,1,,,,,,,
코끼리함박&벌크커피,부산광역시 연제구 연산동 1505-28,부산광역시 연제구 거제천로 94,2,,,,,,,
코끼리함박&벌크커피,부산광역시 연제구 연산동 1505-28,부산광역시 연제구 거제천로 94,3,,,,,,,
코끼리함박&벌크커피,부산광역시 연제구 연산동 1505-28,부산광역시 연제구 거제천로 94,4,,,,,,,
코끼리함박&벌크커피,부산광역시 연제구 연산동 1505-28,부산광역시 연제구 거제천로 94,5,,,,,,,
코끼리함박&벌크커피,부산광역시 연제구 연산동 1505-28,부산광역시 연제구 거제천로 94,6,,,,,,,
코나아일랜드,부산광역시 강서구 명지동 3261,부산광역시 강서구 명지오션시티8로 19,0,,,,,,,
코나아일랜드,부산광역시 강서구 명지동 3261,부산광역시 강서구 명지오션시티8로 19,1,,,,,,,
코나아일랜드,부산광역시 강서구 명지동 3261,부산광역시 강서구 명지오션시티8로 19,2,,,,,,,
코나아일랜드,부산광역시 강서구 명지동 3261,부산광역시 강서구 명지오션시티8로 19,3,,,,,,,
코나아일랜드,부산광역시 강서구 명지동 3261,부산광역시 강서구 명지오션시티8로 19,4,,,,,,,
코나아일랜드,부산광역시 강서구 명지동 3261,부산광역시 강서구 명지오션시티8로 19,5,,,,,,,
코나아일랜드,부산광역시 강서구 명지동 3261,부산광역시 강서구 명지오션시티8로 19,6,,,,,,,
코드지카페 서면점,부산광역시 부산진구 전포동 683-11,부산광역시 부산진구 동천로 70,0,,,,,,,
코드지카페 서면점,부산광역시 부산진구 전포동 683-11,부산광역시 부산진구 동천로 70,1,,,,,,,
코드지카페 서면점,부산광역시 부산진구 전포동 683-11,부산광역시 부산진구 동천로 70,2,,,,,,,
코드지카페 서면점,부산광역시 부산진구 전포동 683-11,부산광역시 부산진구 동천로 70,3,,,,,,,
코드지카페 서면점,부산광역시 부산진구 전포동 683-11,부산광역시 부산진구 동천로 70,4,,,,,,,
코드지카페 서면점,부산광역시 부산진구 전포동 683-11,부산광역시 부산진구 동천로 70,5,,,,,,,
코드지카페 서면점,부산광역시 부산진구 전포동 683-11,부산광역시 부산진구 동천로 70,6,,,,,,,
코랄블루,부산광역시 남구 대연동 53-9,부산광역시 남구 용소로7번길 24,0,,,,,,,
코랄블루,부산광역시 남구 대연동 53-9,부산광역시 남구 용소로7번길 24,1,,,,,,,
코랄블루,부산광역시 남구 대연동 53-9,부산광역시 남구 용소로7번길 24,2,,,,,,,
코랄블루,부산광역시 남구 대연동 53-9,부산광역시 남구 용소로7번길 24,3,,,,,,,
코랄블루,부산광역시 남구 대연동 53-9,부산광역시 남구 용소로7번길 24,4,,,,,,,
코랄블루,부산광역시 남구 대연동 53-9,부산광역시 남구 용소로7번길 24,5,,,,,,,
코랄블루,부산광역시 남구 대연동 53-9,부산광역시 남구 용소로7번길 24,6,,,,,,,
코랄블루공존커피,부산광역시 사하구 감천동 655-8,부산광역시 사하구 감천로43번길 19,0,,,,,,,
코랄블루공존커피,부산광역시 사하구 감천동 655-8,부산광역시 사하구 감천로43번길 19,1,,,,,,,
코랄블루공존커피,부산광역시 사하구 감천동 655-8,부산광역시 사하구 감천로43번길 19,2,,,,,,,
코랄블루공존커피,부산광역시 사하구 감천동 655-8,부산광역시 사하구 감천로43번길 19,3,,,,,,,
코랄블루공존커피,부산광역시 사하구 감천동 655-8,부산광역시 사하구 감천로43번길 19,4,,,,,,,
코랄블루공존커피,부산광역시 사하구 감천동 655-8,부산광역시 사하구 감천로43번길 19,5,,,,,,,
코랄블루공존커피,부산광역시 사하구 감천동 655-8,부산광역시 사하구 감천로43번길 19,6,,,,,,,
코르,부산광역시 동래구 사직동 132-1,부산광역시 동래구 여고로 66,0,,,,,,,
코르,부산광역시 동래구 사직동 132-1,부산광역시 동래구 여고로 66,1,,,,,,,
코르,부산광역시 동래구 사직동 132-1,부산광역시 동래구 여고로 66,2,,,,,,,
코르,부산광역시 동래구 사직동 132-1,부산광역시 동래구 여고로 66,3,,,,,,,
코르,부산광역시 동래구 사직동 132-1,부산광역시 동래구 여고로 66,4,,,,,,,
코르,부산광역시 동래구 사직동 132-1,부산광역시 동래구 여고로 66,5,,,,,,,
코르,부산광역시 동래구 사직동 132-1,부산광역시 동래구 여고로 66,6,,,,,,,
코르커스커피,부산광역시 서구 충무동1가 9-14,부산광역시 서구 구덕로118번길 2,0,,,,,,,
코르커스커피,부산광역시 서구 충무동1가 9-14,부산광역시 서구 구덕로118번길 2,1,,,,,,,
코르커스커피,부산광역시 서구 충무동1가 9-14,부산광역시 서구 구덕로118번길 2,2,,,,,,,
코르커스커피,부산광역시 서구 충무동1가 9-14,부산광역시 서구 구덕로118번길 2,3,,,,,,,
코르커스커피,부산광역시 서구 충무동1가 9-14,부산광역시 서구 구덕로118번길 2,4,,,,,,,
코르커스커피,부산광역시 서구 충무동1가 9-14,부산광역시 서구 구덕로118번길 2,5,,,,,,,
코르커스커피,부산광역시 서구 충무동1가 9-14,부산광역시 서구 구덕로118번길 2,6,,,,,,,
코모드커피코모드,부산광역시 부산진구 부전동 91-5,부산광역시 부산진구 중앙대로 766,0,,,,,,,
코모드커피코모드,부산광역시 부산진구 부전동 91-5,부산광역시 부산진구 중앙대로 766,1,,,,,,,
코모드커피코모드,부산광역시 부산진구 부전동 91-5,부산광역시 부산진구 중앙대로 766,2,,,,,,,
코모드커피코모드,부산광역시 부산진구 부전동 91-5,부산광역시 부산진구 중앙대로 766,3,,,,,,,
코모드커피코모드,부산광역시 부산진구 부전동 91-5,부산광역시 부산진구 중앙대로 766,4,,,,,,,
코모드커피코모드,부산광역시 부산진구 부전동 91-5,부산광역시 부산진구 중앙대로 766,5,,,,,,,
코모드커피코모드,부산광역시 부산진구 부전동 91-5,부산광역시 부산진구 중앙대로 766,6,,,,,,,
코베지,부산광역시 금정구 부곡동 221-8,부산광역시 금정구 기찰로 67,0,,,,,,,
코베지,부산광역시 금정구 부곡동 221-8,부산광역시 금정구 기찰로 67,1,,,,,,,
코베지,부산광역시 금정구 부곡동 221-8,부산광역시 금정구 기찰로 67,2,,,,,,,
코베지,부산광역시 금정구 부곡동 221-8,부산광역시 금정구 기찰로 67,3,,,,,,,
코베지,부산광역시 금정구 부곡동 221-8,부산광역시 금정구 기찰로 67,4,,,,,,,
코베지,부산광역시 금정구 부곡동 221-8,부산광역시 금정구 기찰로 67,5,,,,,,,
코베지,부산광역시 금정구 부곡동 221-8,부산광역시 금정구 기찰로 67,6,,,,,,,
코비스커피타임,부산광역시 동래구 명륜동 450-5,부산광역시 동래구 명륜로117번길 25,0,,,,,,,
코비스커피타임,부산광역시 동래구 명륜동 450-5,부산광역시 동래구 명륜로117번길 25,1,,,,,,,
코비스커피타임,부산광역시 동래구 명륜동 450-5,부산광역시 동래구 명륜로117번길 25,2,,,,,,,
코비스커피타임,부산광역시 동래구 명륜동 450-5,부산광역시 동래구 명륜로117번길 25,3,,,,,,,
코비스커피타임,부산광역시 동래구 명륜동 450-5,부산광역시 동래구 명륜로117번길 25,4,,,,,,,
코비스커피타임,부산광역시 동래구 명륜동 450-5,부산광역시 동래구 명륜로117번길 25,5,,,,,,,
코비스커피타임,부산광역시 동래구 명륜동 450-5,부산광역시 동래구 명륜로117번길 25,6,,,,,,,
코스모스커피,부산광역시 중구 중앙동4가 81-12,부산광역시 중구 충장대로9번길 33,0,,,,,,,
코스모스커피,부산광역시 중구 중앙동4가 81-12,부산광역시 중구 충장대로9번길 33,1,,,,,,,
코스모스커피,부산광역시 중구 중앙동4가 81-12,부산광역시 중구 충장대로9번길 33,2,,,,,,,
코스모스커피,부산광역시 중구 중앙동4가 81-12,부산광역시 중구 충장대로9번길 33,3,,,,,,,
코스모스커피,부산광역시 중구 중앙동4가 81-12,부산광역시 중구 충장대로9번길 33,4,,,,,,,
코스모스커피,부산광역시 중구 중앙동4가 81-12,부산광역시 중구 충장대로9번길 33,5,,,,,,,
코스모스커피,부산광역시 중구 중앙동4가 81-12,부산광역시 중구 충장대로9번길 33,6,,,,,,,
코스터커피,부산광역시 강서구 명지동 3453-5,부산광역시 강서구 명지국제6로 222,0,,,,,,,
코스터커피,부산광역시 강서구 명지동 3453-5,부산광역시 강서구 명지국제6로 222,1,,,,,,,
코스터커피,부산광역시 강서구 명지동 3453-5,부산광역시 강서구 명지국제6로 222,2,,,,,,,
코스터커피,부산광역시 강서구 명지동 3453-5,부산광역시 강서구 명지국제6로 222,3,,,,,,,
코스터커피,부산광역시 강서구 명지동 3453-5,부산광역시 강서구 명지국제6로 222,4,,,,,,,
코스터커피,부산광역시 강서구 명지동 3453-5,부산광역시 강서구 명지국제6로 222,5,,,,,,,
코스터커피,부산광역시 강서구 명지동 3453-5,부산광역시 강서구 명지국제6로 222,6,,,,,,,
코스피어,부산광역시 금정구 장전동 394-7,부산광역시 금정구 장전온천천로79번길 4,0,,,11:00,19:00,,,
코스피어,부산광역시 금정구 장전동 394-7,부산광역시 금정구 장전온천천로79번길 4,1,,,11:00,18:00,,,
코스피어,부산광역시 금정구 장전동 394-7,부산광역시 금정구 장전온천천로79번길 4,2,,,11:00,18:00,,,
코스피어,부산광역시 금정구 장전동 394-7,부산광역시 금정구 장전온천천로79번길 4,3,,,11:00,18:00,,,
코스피어,부산광역시 금정구 장전동 394-7,부산광역시 금정구 장전온천천로79번길 4,4,,,11:00,18:00,,,
코스피어,부산광역시 금정구 장전동 394-7,부산광역시 금정구 장전온천천로79번길 4,5,,,11:00,18:00,,,
코스피어,부산광역시 금정구 장전동 394-7,부산광역시 금정구 장전온천천로79번길 4,6,,,11:00,19:00,,,
코슬리,부산광역시 강서구 명지동 3257-8,부산광역시 강서구 명지오션시티8로30번길 12-7,0,,,,,,,
코슬리,부산광역시 강서구 명지동 3257-8,부산광역시 강서구 명지오션시티8로30번길 12-7,1,,,,,,,
코슬리,부산광역시 강서구 명지동 3257-8,부산광역시 강서구 명지오션시티8로30번길 12-7,2,,,,,,,
코슬리,부산광역시 강서구 명지동 3257-8,부산광역시 강서구 명지오션시티8로30번길 12-7,3,,,,,,,
코슬리,부산광역시 강서구 명지동 3257-8,부산광역시 강서구 명지오션시티8로30번길 12-7,4,,,,,,,
코슬리,부산광역시 강서구 명지동 3257-8,부산광역시 강서구 명지오션시티8로30번길 12-7,5,,,,,,,
코슬리,부산광역시 강서구 명지동 3257-8,부산광역시 강서구 명지오션시티8로30번길 12-7,6,,,,,,,
코야,부산광역시 동구 좌천동 681-6,부산광역시 동구 고관로 156,0,,,,,,,
코야,부산광역시 동구 좌천동 681-6,부산광역시 동구 고관로 156,1,,,,,,,
코야,부산광역시 동구 좌천동 681-6,부산광역시 동구 고관로 156,2,,,,,,,
코야,부산광역시 동구 좌천동 681-6,부산광역시 동구 고관로 156,3,,,,,,,
코야,부산광역시 동구 좌천동 681-6,부산광역시 동구 고관로 156,4,,,,,,,
코야,부산광역시 동구 좌천동 681-6,부산광역시 동구 고관로 156,5,,,,,,,
코야,부산광역시 동구 좌천동 681-6,부산광역시 동구 고관로 156,6,,,,,,,
